step,loss,lr
6682,0.6158230900764465,9.44769586524186e-09
6683,0.6079174876213074,9.44725689913702e-09
6684,0.5969971418380737,9.446817882383233e-09
6685,0.5880184173583984,9.446378814986952e-09
6686,0.5630761384963989,9.44593969695462e-09
6687,0.6222094297409058,9.445500528292696e-09
6688,0.6533330678939819,9.445061309007632e-09
6689,0.610651433467865,9.444622039105876e-09
6690,0.5708613395690918,9.444182718593889e-09
6691,0.5657774209976196,9.44374334747812e-09
6692,0.5799994468688965,9.443303925765028e-09
6693,0.6216460466384888,9.442864453461066e-09
6694,0.6011145114898682,9.442424930572696e-09
6695,0.6409738063812256,9.44198535710637e-09
6696,0.631110668182373,9.441545733068549e-09
6697,0.582295298576355,9.441106058465694e-09
6698,0.5093561410903931,9.440666333304261e-09
6699,0.6336178779602051,9.440226557590715e-09
6700,0.6372002363204956,9.439786731331512e-09
6701,0.684638500213623,9.439346854533122e-09
6702,0.6241427659988403,9.438906927202e-09
6703,0.6451878547668457,9.438466949344614e-09
6704,0.6054329872131348,9.438026920967429e-09
6705,0.6053611040115356,9.437586842076905e-09
6706,0.6758129000663757,9.437146712679513e-09
6707,0.6336163878440857,9.43670653278172e-09
6708,0.6532459259033203,9.436266302389988e-09
6709,0.6132839918136597,9.43582602151079e-09
6710,0.5971963405609131,9.435385690150592e-09
6711,0.5758744478225708,9.434945308315867e-09
6712,0.6260989904403687,9.434504876013083e-09
6713,0.6014900207519531,9.434064393248712e-09
6714,0.6487139463424683,9.433623860029223e-09
6715,0.6591747403144836,9.43318327636109e-09
6716,0.6093661189079285,9.432742642250789e-09
6717,0.6133541464805603,9.432301957704791e-09
6718,0.6408854126930237,9.431861222729572e-09
6719,0.6312752962112427,9.431420437331608e-09
6720,0.603293776512146,9.430979601517372e-09
6721,0.5624610185623169,9.430538715293346e-09
6722,0.5176975727081299,9.430097778666005e-09
6723,0.6431006193161011,9.429656791641827e-09
6724,0.6023850440979004,9.429215754227291e-09
6725,0.6362580060958862,9.428774666428879e-09
6726,0.6456484198570251,9.42833352825307e-09
6727,0.6372085809707642,9.427892339706347e-09
6728,0.683111310005188,9.42745110079519e-09
6729,0.6616657376289368,9.427009811526084e-09
6730,0.590781569480896,9.426568471905512e-09
6731,0.6731555461883545,9.42612708193996e-09
6732,0.5863493084907532,9.425685641635906e-09
6733,0.6497313976287842,9.425244150999846e-09
6734,0.6443809866905212,9.42480261003826e-09
6735,0.60758376121521,9.424361018757637e-09
6736,0.6025941371917725,9.423919377164466e-09
6737,0.6183539628982544,9.423477685265233e-09
6738,0.5901443958282471,9.423035943066432e-09
6739,0.5623209476470947,9.42259415057455e-09
6740,0.6344019770622253,9.42215230779608e-09
6741,0.6389956474304199,9.421710414737512e-09
6742,0.6041679978370667,9.421268471405339e-09
6743,0.6194398999214172,9.420826477806056e-09
6744,0.5801126956939697,9.420384433946153e-09
6745,0.5998851656913757,9.41994233983213e-09
6746,0.6238611340522766,9.41950019547048e-09
6747,0.5680273771286011,9.419058000867698e-09
6748,0.5826027989387512,9.418615756030281e-09
6749,0.5815690755844116,9.41817346096473e-09
6750,0.6298623085021973,9.41773111567754e-09
6751,0.6259481310844421,9.417288720175212e-09
6752,0.6129240393638611,9.416846274464243e-09
6753,0.6487048864364624,9.416403778551138e-09
6754,0.5673463344573975,9.415961232442396e-09
6755,0.6071748733520508,9.415518636144519e-09
6756,0.6299587488174438,9.415075989664012e-09
6757,0.6086446046829224,9.414633293007375e-09
6758,0.6469516754150391,9.414190546181115e-09
6759,0.6198225021362305,9.413747749191736e-09
6760,0.6085240840911865,9.413304902045744e-09
6761,0.658494234085083,9.412862004749647e-09
6762,0.5929340720176697,9.412419057309948e-09
6763,0.6021906137466431,9.41197605973316e-09
6764,0.5664151906967163,9.41153301202579e-09
6765,0.6144546866416931,9.411089914194346e-09
6766,0.5711767077445984,9.41064676624534e-09
6767,0.5980703830718994,9.410203568185282e-09
6768,0.7351035475730896,9.409760320020685e-09
6769,0.6554010510444641,9.409317021758061e-09
6770,0.6223583221435547,9.408873673403921e-09
6771,0.5638012886047363,9.408430274964784e-09
6772,0.6278324723243713,9.407986826447156e-09
6773,0.6253061294555664,9.407543327857561e-09
6774,0.6257017254829407,9.407099779202512e-09
6775,0.6526428461074829,9.406656180488526e-09
6776,0.6215592622756958,9.406212531722118e-09
6777,0.6410349607467651,9.405768832909812e-09
6778,0.6683118343353271,9.40532508405812e-09
6779,0.5709936022758484,9.404881285173567e-09
6780,0.5742224454879761,9.404437436262671e-09
6781,0.5754442811012268,9.403993537331955e-09
6782,0.6168757677078247,9.40354958838794e-09
6783,0.6684812307357788,9.40310558943715e-09
6784,0.6654460430145264,9.402661540486106e-09
6785,0.6552438735961914,9.402217441541337e-09
6786,0.6279817223548889,9.40177329260936e-09
6787,0.5563281774520874,9.401329093696708e-09
6788,0.6445626020431519,9.400884844809903e-09
6789,0.601665735244751,9.400440545955474e-09
6790,0.6093078851699829,9.39999619713995e-09
6791,0.5966899394989014,9.399551798369858e-09
6792,0.6663397550582886,9.399107349651726e-09
6793,0.5819390416145325,9.398662850992089e-09
6794,0.6480112075805664,9.398218302397471e-09
6795,0.6175265312194824,9.397773703874408e-09
6796,0.5675871968269348,9.397329055429433e-09
6797,0.6793564558029175,9.396884357069076e-09
6798,0.573961615562439,9.396439608799871e-09
6799,0.6644082069396973,9.395994810628356e-09
6800,0.6353887319564819,9.395549962561063e-09
6801,0.5631821155548096,9.395105064604528e-09
6802,0.5952498316764832,9.39466011676529e-09
6803,0.6852302551269531,9.394215119049882e-09
6804,0.59442138671875,9.393770071464847e-09
6805,0.6602475643157959,9.393324974016723e-09
6806,0.6366698145866394,9.392879826712046e-09
6807,0.6664096117019653,9.39243462955736e-09
6808,0.6162481307983398,9.391989382559205e-09
6809,0.6189928650856018,9.391544085724123e-09
6810,0.6245108246803284,9.391098739058656e-09
6811,0.5722818970680237,9.390653342569346e-09
6812,0.6675165891647339,9.390207896262742e-09
6813,0.6298539042472839,9.389762400145382e-09
6814,0.6238759756088257,9.389316854223816e-09
6815,0.6220740675926208,9.388871258504588e-09
6816,0.6006545424461365,9.388425612994248e-09
6817,0.581063985824585,9.387979917699339e-09
6818,0.6384458541870117,9.387534172626413e-09
6819,0.604500949382782,9.387088377782018e-09
6820,0.5822692513465881,9.386642533172704e-09
6821,0.5310354232788086,9.386196638805021e-09
6822,0.6439054012298584,9.385750694685522e-09
6823,0.6018651723861694,9.385304700820756e-09
6824,0.5398932695388794,9.384858657217278e-09
6825,0.5997521281242371,9.384412563881644e-09
6826,0.6872762441635132,9.383966420820401e-09
6827,0.6907040476799011,9.383520228040112e-09
6828,0.5971559882164001,9.383073985547327e-09
6829,0.6566400527954102,9.382627693348607e-09
6830,0.683792233467102,9.382181351450503e-09
6831,0.593178927898407,9.38173495985958e-09
6832,0.5875016450881958,9.38128851858239e-09
6833,0.6513479948043823,9.380842027625497e-09
6834,0.6299146413803101,9.38039548699546e-09
6835,0.6144742369651794,9.37994889669884e-09
6836,0.638457715511322,9.379502256742197e-09
6837,0.5460621118545532,9.379055567132094e-09
6838,0.6462823748588562,9.378608827875095e-09
6839,0.6077836751937866,9.378162038977761e-09
6840,0.6593218445777893,9.377715200446661e-09
6841,0.6232322454452515,9.377268312288357e-09
6842,0.5551662445068359,9.376821374509415e-09
6843,0.5942663550376892,9.376374387116405e-09
6844,0.6197642087936401,9.375927350115886e-09
6845,0.6165479421615601,9.375480263514437e-09
6846,0.6623744368553162,9.375033127318618e-09
6847,0.6375101804733276,9.374585941535003e-09
6848,0.6489397287368774,9.374138706170163e-09
6849,0.5887945890426636,9.373691421230665e-09
6850,0.6049538254737854,9.373244086723085e-09
6851,0.6700054407119751,9.372796702653994e-09
6852,0.6477189064025879,9.372349269029962e-09
6853,0.6166839003562927,9.371901785857569e-09
6854,0.6047311425209045,9.371454253143386e-09
6855,0.5653320550918579,9.371006670893986e-09
6856,0.5606060028076172,9.370559039115952e-09
6857,0.6586049795150757,9.370111357815853e-09
6858,0.64194655418396,9.369663627000273e-09
6859,0.5488359332084656,9.369215846675787e-09
6860,0.5991417169570923,9.368768016848974e-09
6861,0.5880283117294312,9.368320137526416e-09
6862,0.6017487645149231,9.36787220871469e-09
6863,0.5822044014930725,9.367424230420381e-09
6864,0.6508230566978455,9.366976202650068e-09
6865,0.5544347167015076,9.366528125410334e-09
6866,0.6474120616912842,9.366079998707765e-09
6867,0.6505004167556763,9.365631822548943e-09
6868,0.5872507095336914,9.365183596940451e-09
6869,0.608553409576416,9.364735321888878e-09
6870,0.648099422454834,9.36428699740081e-09
6871,0.6397594809532166,9.363838623482832e-09
6872,0.5683914422988892,9.363390200141532e-09
6873,0.6251320838928223,9.3629417273835e-09
6874,0.6869096755981445,9.362493205215326e-09
6875,0.5752094984054565,9.362044633643595e-09
6876,0.6546778678894043,9.361596012674905e-09
6877,0.559890627861023,9.361147342315841e-09
6878,0.6981033086776733,9.360698622572998e-09
6879,0.6077020168304443,9.360249853452966e-09
6880,0.610122561454773,9.359801034962346e-09
6881,0.6077572703361511,9.359352167107722e-09
6882,0.5853798389434814,9.358903249895697e-09
6883,0.5933759212493896,9.358454283332864e-09
6884,0.5861331224441528,9.358005267425818e-09
6885,0.6041278839111328,9.357556202181159e-09
6886,0.5883944630622864,9.357107087605481e-09
6887,0.6620596051216125,9.356657923705387e-09
6888,0.6619255542755127,9.356208710487475e-09
6889,0.6186085939407349,9.355759447958344e-09
6890,0.6395756006240845,9.355310136124595e-09
6891,0.6749181747436523,9.35486077499283e-09
6892,0.6336489915847778,9.354411364569652e-09
6893,0.6048846244812012,9.353961904861661e-09
6894,0.6098587512969971,9.353512395875465e-09
6895,0.6202391982078552,9.353062837617664e-09
6896,0.6383017301559448,9.352613230094867e-09
6897,0.5360913276672363,9.352163573313677e-09
6898,0.6058555841445923,9.351713867280704e-09
6899,0.6249780654907227,9.351264112002551e-09
6900,0.5754194855690002,9.35081430748583e-09
6901,0.6551014184951782,9.350364453737146e-09
6902,0.6362427473068237,9.349914550763112e-09
6903,0.5668694972991943,9.349464598570337e-09
6904,0.6139774322509766,9.34901459716543e-09
6905,0.5959676504135132,9.348564546555005e-09
6906,0.5867677927017212,9.348114446745674e-09
6907,0.6615108847618103,9.347664297744051e-09
6908,0.6112562417984009,9.347214099556747e-09
6909,0.6678017973899841,9.346763852190378e-09
6910,0.5991306304931641,9.346313555651559e-09
6911,0.6857720613479614,9.345863209946909e-09
6912,0.6372703313827515,9.34541281508304e-09
6913,0.6437675952911377,9.344962371066572e-09
6914,0.6298412680625916,9.344511877904122e-09
6915,0.5808305740356445,9.344061335602312e-09
6916,0.6044714450836182,9.343610744167758e-09
6917,0.5915738940238953,9.343160103607081e-09
6918,0.6176830530166626,9.342709413926904e-09
6919,0.6654955744743347,9.342258675133847e-09
6920,0.5673879384994507,9.34180788723453e-09
6921,0.6112854480743408,9.341357050235584e-09
6922,0.5693565011024475,9.340906164143625e-09
6923,0.5842680931091309,9.34045522896528e-09
6924,0.5763034820556641,9.340004244707179e-09
6925,0.6094218492507935,9.339553211375941e-09
6926,0.5766718983650208,9.339102128978196e-09
6927,0.5486517548561096,9.338650997520574e-09
6928,0.5824811458587646,9.338199817009699e-09
6929,0.5925167202949524,9.337748587452203e-09
6930,0.6147142648696899,9.337297308854714e-09
6931,0.6253440976142883,9.336845981223862e-09
6932,0.6077181696891785,9.33639460456628e-09
6933,0.5692692995071411,9.335943178888599e-09
6934,0.6276283264160156,9.335491704197452e-09
6935,0.6194088459014893,9.33504018049947e-09
6936,0.5975237488746643,9.334588607801291e-09
6937,0.6051455736160278,9.334136986109546e-09
6938,0.6203685998916626,9.333685315430874e-09
6939,0.5399389266967773,9.33323359577191e-09
6940,0.659049391746521,9.332781827139286e-09
6941,0.6685219407081604,9.332330009539649e-09
6942,0.6062569618225098,9.331878142979628e-09
6943,0.6359999179840088,9.331426227465868e-09
6944,0.646338701248169,9.330974263005007e-09
6945,0.6625468730926514,9.330522249603686e-09
6946,0.5638523101806641,9.330070187268546e-09
6947,0.6914165019989014,9.329618076006227e-09
6948,0.6224673986434937,9.329165915823376e-09
6949,0.5513155460357666,9.328713706726633e-09
6950,0.5919445753097534,9.328261448722642e-09
6951,0.6105383634567261,9.32780914181805e-09
6952,0.5757659077644348,9.327356786019499e-09
6953,0.607035219669342,9.326904381333638e-09
6954,0.6336154937744141,9.326451927767114e-09
6955,0.5963292121887207,9.325999425326575e-09
6956,0.6703341007232666,9.325546874018667e-09
6957,0.5671765804290771,9.325094273850043e-09
6958,0.5557429790496826,9.324641624827347e-09
6959,0.7020688056945801,9.324188926957236e-09
6960,0.5510346293449402,9.323736180246358e-09
6961,0.5842710733413696,9.323283384701364e-09
6962,0.6064039468765259,9.322830540328909e-09
6963,0.5810405611991882,9.322377647135645e-09
6964,0.5719872713088989,9.321924705128227e-09
6965,0.6077125072479248,9.32147171431331e-09
6966,0.6052242517471313,9.32101867469755e-09
6967,0.6016277074813843,9.320565586287599e-09
6968,0.5618509650230408,9.320112449090122e-09
6969,0.5641603469848633,9.319659263111769e-09
6970,0.6262595653533936,9.319206028359201e-09
6971,0.5726795792579651,9.31875274483908e-09
6972,0.6222211122512817,9.318299412558061e-09
6973,0.5710910558700562,9.31784603152281e-09
6974,0.6087619066238403,9.317392601739984e-09
6975,0.5510585904121399,9.316939123216249e-09
6976,0.6322062015533447,9.316485595958263e-09
6977,0.6197923421859741,9.316032019972692e-09
6978,0.5813218951225281,9.3155783952662e-09
6979,0.6264213919639587,9.315124721845452e-09
6980,0.5913124084472656,9.314670999717115e-09
6981,0.6782788038253784,9.314217228887852e-09
6982,0.7389880418777466,9.313763409364334e-09
6983,0.5958900451660156,9.313309541153225e-09
6984,0.594657838344574,9.312855624261193e-09
6985,0.5743379592895508,9.312401658694913e-09
6986,0.6180202960968018,9.31194764446105e-09
6987,0.599648118019104,9.311493581566275e-09
6988,0.6045631170272827,9.311039470017261e-09
6989,0.6756827235221863,9.31058530982068e-09
6990,0.5971194505691528,9.310131100983203e-09
6991,0.5803081393241882,9.309676843511505e-09
6992,0.6444375514984131,9.30922253741226e-09
6993,0.6250346899032593,9.308768182692142e-09
6994,0.5658614635467529,9.308313779357826e-09
6995,0.6050400733947754,9.307859327415991e-09
6996,0.6138471364974976,9.307404826873312e-09
6997,0.6473809480667114,9.306950277736468e-09
6998,0.6010156273841858,9.306495680012137e-09
6999,0.591317892074585,9.306041033706998e-09
7000,0.647255539894104,9.30558633882773e-09
7001,0.6516784429550171,9.305131595381015e-09
7002,0.5654259920120239,9.304676803373533e-09
7003,0.5627898573875427,9.30422196281197e-09
7004,0.665928840637207,9.303767073703002e-09
7005,0.6526687145233154,9.303312136053318e-09
7006,0.7167839407920837,9.3028571498696e-09
7007,0.6576822400093079,9.302402115158533e-09
7008,0.6324635148048401,9.301947031926803e-09
7009,0.5643431544303894,9.301491900181098e-09
7010,0.6224973797798157,9.301036719928101e-09
7011,0.5614883899688721,9.300581491174501e-09
7012,0.5851595997810364,9.300126213926991e-09
7013,0.5919845700263977,9.299670888192255e-09
7014,0.5702387094497681,9.299215513976984e-09
7015,0.6584094762802124,9.29876009128787e-09
7016,0.5349599123001099,9.298304620131604e-09
7017,0.6353414058685303,9.297849100514877e-09
7018,0.6174284815788269,9.29739353244438e-09
7019,0.6374918222427368,9.29693791592681e-09
7020,0.5257177352905273,9.296482250968862e-09
7021,0.6014078855514526,9.296026537577227e-09
7022,0.6120072603225708,9.295570775758602e-09
7023,0.5958173274993896,9.295114965519683e-09
7024,0.6020120978355408,9.29465910686717e-09
7025,0.6723884344100952,9.294203199807756e-09
7026,0.6675631999969482,9.293747244348143e-09
7027,0.5870882272720337,9.293291240495027e-09
7028,0.5810322761535645,9.29283518825511e-09
7029,0.5573999285697937,9.292379087635094e-09
7030,0.5843102931976318,9.29192293864168e-09
7031,0.5648558139801025,9.291466741281565e-09
7032,0.5878642797470093,9.291010495561458e-09
7033,0.5755435228347778,9.290554201488057e-09
7034,0.5921075940132141,9.290097859068071e-09
7035,0.6258597373962402,9.289641468308202e-09
7036,0.5868886709213257,9.289185029215156e-09
7037,0.6025809049606323,9.28872854179564e-09
7038,0.5994523167610168,9.28827200605636e-09
7039,0.6099532842636108,9.287815422004024e-09
7040,0.7020084857940674,9.287358789645339e-09
7041,0.6254051923751831,9.286902108987019e-09
7042,0.6598628759384155,9.286445380035767e-09
7043,0.6726202368736267,9.285988602798298e-09
7044,0.5886040925979614,9.285531777281322e-09
7045,0.6179925203323364,9.28507490349155e-09
7046,0.5903528928756714,9.284617981435697e-09
7047,0.5494517087936401,9.284161011120475e-09
7048,0.6391068696975708,9.283703992552597e-09
7049,0.6031122207641602,9.283246925738779e-09
7050,0.6056685447692871,9.282789810685736e-09
7051,0.5741449594497681,9.282332647400184e-09
7052,0.5982406139373779,9.28187543588884e-09
7053,0.5831005573272705,9.281418176158424e-09
7054,0.6330289840698242,9.28096086821565e-09
7055,0.5134118795394897,9.280503512067241e-09
7056,0.6411116123199463,9.280046107719915e-09
7057,0.6577550768852234,9.27958865518039e-09
7058,0.6371667981147766,9.279131154455391e-09
7059,0.5729689598083496,9.27867360555164e-09
7060,0.6953423619270325,9.278216008475855e-09
7061,0.680194616317749,9.277758363234763e-09
7062,0.6068028211593628,9.277300669835086e-09
7063,0.6474349498748779,9.276842928283552e-09
7064,0.6100082993507385,9.276385138586884e-09
7065,0.6887149810791016,9.275927300751808e-09
7066,0.6074967980384827,9.275469414785049e-09
7067,0.5682396292686462,9.275011480693339e-09
7068,0.6661427021026611,9.274553498483403e-09
7069,0.6304067373275757,9.27409546816197e-09
7070,0.6512349843978882,9.273637389735772e-09
7071,0.6184317469596863,9.273179263211535e-09
7072,0.6220566034317017,9.272721088595994e-09
7073,0.6983484029769897,9.27226286589588e-09
7074,0.5750375390052795,9.271804595117925e-09
7075,0.5707993507385254,9.271346276268862e-09
7076,0.5736314058303833,9.270887909355426e-09
7077,0.5629172325134277,9.270429494384346e-09
7078,0.573153555393219,9.269971031362366e-09
7079,0.5972920656204224,9.269512520296218e-09
7080,0.6031225919723511,9.269053961192635e-09
7081,0.597622275352478,9.268595354058363e-09
7082,0.657347559928894,9.26813669890013e-09
7083,0.64310622215271,9.267677995724681e-09
7084,0.632392406463623,9.267219244538756e-09
7085,0.6315020322799683,9.266760445349091e-09
7086,0.6003050804138184,9.266301598162432e-09
7087,0.6242837905883789,9.265842702985516e-09
7088,0.5987350940704346,9.26538375982509e-09
7089,0.6489212512969971,9.264924768687892e-09
7090,0.5834386348724365,9.26446572958067e-09
7091,0.595197319984436,9.264006642510165e-09
7092,0.6191790699958801,9.263547507483123e-09
7093,0.5762906074523926,9.263088324506293e-09
7094,0.7401338815689087,9.262629093586418e-09
7095,0.6110918521881104,9.262169814730245e-09
7096,0.566905677318573,9.261710487944525e-09
7097,0.6171746253967285,9.261251113236006e-09
7098,0.6419634819030762,9.260791690611436e-09
7099,0.6037033796310425,9.260332220077564e-09
7100,0.6255142688751221,9.259872701641144e-09
7101,0.5783520340919495,9.259413135308925e-09
7102,0.6307405829429626,9.25895352108766e-09
7103,0.591047465801239,9.258493858984103e-09
7104,0.625156819820404,9.258034149005005e-09
7105,0.5948250889778137,9.257574391157124e-09
7106,0.6373623013496399,9.25711458544721e-09
7107,0.5901943445205688,9.256654731882023e-09
7108,0.5763872861862183,9.256194830468319e-09
7109,0.6491994261741638,9.255734881212852e-09
7110,0.6150408983230591,9.255274884122385e-09
7111,0.689133882522583,9.25481483920367e-09
7112,0.6273086071014404,9.254354746463471e-09
7113,0.610272228717804,9.253894605908549e-09
7114,0.6719269752502441,9.253434417545659e-09
7115,0.6046155095100403,9.252974181381566e-09
7116,0.6505978107452393,9.252513897423032e-09
7117,0.6212664842605591,9.252053565676818e-09
7118,0.5940258502960205,9.251593186149691e-09
7119,0.5586782693862915,9.251132758848412e-09
7120,0.6347283124923706,9.250672283779749e-09
7121,0.6489087343215942,9.250211760950462e-09
7122,0.5967190861701965,9.249751190367322e-09
7123,0.6101773977279663,9.249290572037094e-09
7124,0.6268488168716431,9.248829905966547e-09
7125,0.6674228310585022,9.248369192162447e-09
7126,0.6563406586647034,9.247908430631567e-09
7127,0.6209782361984253,9.24744762138067e-09
7128,0.6581662893295288,9.246986764416535e-09
7129,0.621009349822998,9.246525859745928e-09
7130,0.6640353798866272,9.246064907375622e-09
7131,0.5765894651412964,9.245603907312389e-09
7132,0.6544274091720581,9.245142859563003e-09
7133,0.5818461179733276,9.244681764134237e-09
7134,0.6117712259292603,9.244220621032864e-09
7135,0.5942164659500122,9.243759430265666e-09
7136,0.6109880208969116,9.243298191839411e-09
7137,0.6575900316238403,9.242836905760881e-09
7138,0.6001623272895813,9.242375572036852e-09
7139,0.539386510848999,9.241914190674103e-09
7140,0.6147546172142029,9.241452761679409e-09
7141,0.6404197216033936,9.240991285059555e-09
7142,0.65288245677948,9.240529760821319e-09
7143,0.6505678296089172,9.24006818897148e-09
7144,0.6384648084640503,9.239606569516823e-09
7145,0.6125208139419556,9.239144902464127e-09
7146,0.6454595327377319,9.238683187820178e-09
7147,0.5989595651626587,9.238221425591756e-09
7148,0.5701021552085876,9.237759615785651e-09
7149,0.6196672916412354,9.237297758408645e-09
7150,0.5775742530822754,9.236835853467521e-09
7151,0.6188110113143921,9.236373900969073e-09
7152,0.6071692705154419,9.235911900920082e-09
7153,0.5907159447669983,9.235449853327337e-09
7154,0.6340717673301697,9.234987758197628e-09
7155,0.617439866065979,9.234525615537743e-09
7156,0.5835642218589783,9.234063425354474e-09
7157,0.5981533527374268,9.23360118765461e-09
7158,0.6111108064651489,9.233138902444944e-09
7159,0.6254981160163879,9.232676569732265e-09
7160,0.6649163961410522,9.232214189523369e-09
7161,0.586830735206604,9.231751761825049e-09
7162,0.6054489016532898,9.231289286644098e-09
7163,0.628692626953125,9.230826763987313e-09
7164,0.6232149600982666,9.230364193861487e-09
7165,0.5608402490615845,9.229901576273418e-09
7166,0.6042618751525879,9.229438911229904e-09
7167,0.6057498455047607,9.228976198737739e-09
7168,0.619732677936554,9.228513438803727e-09
7169,0.6174416542053223,9.228050631434663e-09
7170,0.6683153510093689,9.227587776637345e-09
7171,0.6128142476081848,9.22712487441858e-09
7172,0.5702356100082397,9.226661924785162e-09
7173,0.6002157926559448,9.226198927743899e-09
7174,0.6553652882575989,9.225735883301589e-09
7175,0.585904598236084,9.225272791465037e-09
7176,0.617965042591095,9.22480965224105e-09
7177,0.5824383497238159,9.224346465636428e-09
7178,0.6097005009651184,9.22388323165798e-09
7179,0.6382866501808167,9.223419950312509e-09
7180,0.6012519598007202,9.222956621606823e-09
7181,0.5850802659988403,9.22249324554773e-09
7182,0.5953115224838257,9.22202982214204e-09
7183,0.6378985047340393,9.221566351396557e-09
7184,0.6710855960845947,9.221102833318094e-09
7185,0.7223173379898071,9.22063926791346e-09
7186,0.6588309407234192,9.220175655189468e-09
7187,0.6300811767578125,9.219711995152927e-09
7188,0.6179285049438477,9.219248287810651e-09
7189,0.6086524724960327,9.218784533169452e-09
7190,0.6476867198944092,9.218320731236145e-09
7191,0.6144304275512695,9.217856882017543e-09
7192,0.6630628108978271,9.217392985520462e-09
7193,0.6251077651977539,9.216929041751718e-09
7194,0.6391996145248413,9.216465050718125e-09
7195,0.6756013035774231,9.216001012426504e-09
7196,0.6252171397209167,9.215536926883674e-09
7197,0.5724573731422424,9.215072794096445e-09
7198,0.5489612221717834,9.214608614071647e-09
7199,0.6276813745498657,9.214144386816091e-09
7200,0.6120954751968384,9.213680112336606e-09
7201,0.7007321119308472,9.213215790640007e-09
7202,0.6204053163528442,9.212751421733118e-09
7203,0.5887572765350342,9.212287005622764e-09
7204,0.5814796686172485,9.211822542315764e-09
7205,0.6213518381118774,9.211358031818945e-09
7206,0.6761776804924011,9.210893474139133e-09
7207,0.6221590638160706,9.21042886928315e-09
7208,0.6484752893447876,9.209964217257824e-09
7209,0.6005262136459351,9.209499518069984e-09
7210,0.6614086627960205,9.209034771726455e-09
7211,0.5889360904693604,9.208569978234064e-09
7212,0.5855997204780579,9.208105137599645e-09
7213,0.6355795860290527,9.207640249830022e-09
7214,0.5928115844726562,9.207175314932028e-09
7215,0.6387214660644531,9.206710332912497e-09
7216,0.6836976408958435,9.206245303778255e-09
7217,0.6204552054405212,9.20578022753614e-09
7218,0.651750922203064,9.205315104192982e-09
7219,0.5778535008430481,9.204849933755612e-09
7220,0.6210365891456604,9.204384716230871e-09
7221,0.659451425075531,9.203919451625591e-09
7222,0.6282294988632202,9.203454139946607e-09
7223,0.5653545260429382,9.202988781200757e-09
7224,0.6242044568061829,9.202523375394877e-09
7225,0.6440912485122681,9.202057922535807e-09
7226,0.614866316318512,9.201592422630384e-09
7227,0.6381750106811523,9.201126875685448e-09
7228,0.6426838040351868,9.200661281707839e-09
7229,0.6291071176528931,9.200195640704399e-09
7230,0.5895425081253052,9.199729952681966e-09
7231,0.6492090225219727,9.199264217647386e-09
7232,0.5796064734458923,9.1987984356075e-09
7233,0.6110773682594299,9.19833260656915e-09
7234,0.6560180187225342,9.197866730539185e-09
7235,0.651348352432251,9.197400807524445e-09
7236,0.6122465133666992,9.196934837531779e-09
7237,0.5710312724113464,9.196468820568029e-09
7238,0.6020909547805786,9.196002756640047e-09
7239,0.6099581718444824,9.195536645754676e-09
7240,0.6342486143112183,9.195070487918769e-09
7241,0.635287880897522,9.19460428313917e-09
7242,0.5616495609283447,9.194138031422736e-09
7243,0.6393333673477173,9.193671732776308e-09
7244,0.6894948482513428,9.193205387206745e-09
7245,0.580237865447998,9.192738994720895e-09
7246,0.6099165081977844,9.192272555325611e-09
7247,0.5925545692443848,9.191806069027747e-09
7248,0.5823268890380859,9.191339535834156e-09
7249,0.6220232248306274,9.190872955751692e-09
7250,0.6546297073364258,9.190406328787212e-09
7251,0.603766679763794,9.18993965494757e-09
7252,0.6534360647201538,9.189472934239627e-09
7253,0.6112567186355591,9.189006166670232e-09
7254,0.5661110877990723,9.188539352246252e-09
7255,0.6459352374076843,9.188072490974539e-09
7256,0.6233203411102295,9.187605582861957e-09
7257,0.6532899141311646,9.187138627915363e-09
7258,0.6556755900382996,9.18667162614162e-09
7259,0.6206212639808655,9.186204577547588e-09
7260,0.6568468809127808,9.185737482140128e-09
7261,0.6555604934692383,9.185270339926107e-09
7262,0.6731016635894775,9.184803150912382e-09
7263,0.6260513067245483,9.184335915105823e-09
7264,0.5883488655090332,9.183868632513293e-09
7265,0.6388568878173828,9.183401303141658e-09
7266,0.595550537109375,9.182933926997783e-09
7267,0.6893178224563599,9.182466504088534e-09
7268,0.5859624743461609,9.181999034420782e-09
7269,0.6570767760276794,9.181531518001393e-09
7270,0.6618926525115967,9.181063954837236e-09
7271,0.599345862865448,9.180596344935184e-09
7272,0.5523115396499634,9.180128688302101e-09
7273,0.5866485834121704,9.179660984944864e-09
7274,0.6586406230926514,9.179193234870342e-09
7275,0.6047357320785522,9.178725438085406e-09
7276,0.5907013416290283,9.178257594596933e-09
7277,0.5898513793945312,9.177789704411795e-09
7278,0.6149070262908936,9.177321767536863e-09
7279,0.6003149151802063,9.176853783979018e-09
7280,0.6036958694458008,9.176385753745133e-09
7281,0.6030937433242798,9.175917676842087e-09
7282,0.6805921792984009,9.175449553276752e-09
7283,0.6032302379608154,9.17498138305601e-09
7284,0.6204279661178589,9.174513166186739e-09
7285,0.6300489902496338,9.174044902675818e-09
7286,0.6195498704910278,9.173576592530126e-09
7287,0.5891110301017761,9.173108235756545e-09
7288,0.631697416305542,9.172639832361956e-09
7289,0.5673103332519531,9.172171382353241e-09
7290,0.6383098363876343,9.171702885737281e-09
7291,0.6886622905731201,9.171234342520965e-09
7292,0.6214431524276733,9.17076575271117e-09
